Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2010,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2009,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2008,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2007,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2006,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2005,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2004,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2003,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2002,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2001,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2000,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1999,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1998,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1997,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1996,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1995,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1994,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1993,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1992,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1991,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1990,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1989,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1988,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1987,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1986,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1985,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1984,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1983,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1982,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1981,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1980,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1979,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1978,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1977,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1976,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1975,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1974,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1973,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1972,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1971,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1970,The ages at which men and women can retire with full pension benefits are equal (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2019,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2018,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2017,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2016,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2015,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2014,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2013,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2012,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2011,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2010,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2009,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2008,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2007,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2006,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2005,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2004,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2003,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2002,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2001,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2000,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1999,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1998,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1997,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1996,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1995,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1994,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1993,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1992,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1991,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1990,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1989,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1988,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1987,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1986,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1985,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1984,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1983,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1982,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1981,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1980,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1979,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1978,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1977,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1976,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1975,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1974,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1973,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1972,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1971,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1970,The mandatory retirement age for men and women are equal (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2019,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2018,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2017,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2016,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2015,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2014,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2013,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2012,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2011,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2010,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2009,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2008,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2007,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2006,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2005,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2004,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2003,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2002,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2001,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2000,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1999,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1998,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1997,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1996,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1995,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1994,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1993,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1992,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1991,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1990,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1989,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1988,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1987,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1986,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1985,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1984,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1983,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1982,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1981,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1980,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1979,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1978,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1977,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1976,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1975,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1974,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1973,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1972,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1971,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1970,The ages at which men and women can retire with partial pension benefits are equal (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2019,"Mandatory retirement age, female",SG.AGE.RTRE.FE,65
Philippines,PHL,2019,"Retirement age with full benefits, female",SG.AGE.RTRE.FL.FE,65
Philippines,PHL,2019,"Retirement age with full benefits, male",SG.AGE.RTRE.FL.MA,65
Philippines,PHL,2019,"Mandatory retirement age, male",SG.AGE.RTRE.MA,65
Philippines,PHL,2019,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2018,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2017,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2016,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2015,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2014,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2013,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2012,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2011,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2010,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2009,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2008,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2007,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2006,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2005,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2004,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2003,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2002,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2001,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2000,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1999,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1998,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1997,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1996,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1995,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1994,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1993,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1992,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1991,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1990,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1989,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1988,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1987,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1986,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1985,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1984,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1983,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1982,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1981,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1980,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1979,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1978,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1977,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1976,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1975,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1974,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1973,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1972,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1971,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,1970,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,0
Philippines,PHL,2019,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2018,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2017,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2016,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2015,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2014,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2013,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2012,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2011,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2010,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2009,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2008,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2007,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2006,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2005,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2004,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2003,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2002,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2001,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,2000,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1999,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1998,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1997,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1996,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1995,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1994,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1993,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1992,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1991,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1990,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1989,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1988,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
Philippines,PHL,1987,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1986,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1985,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1984,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1983,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1982,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1981,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1980,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1979,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1978,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1977,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1976,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
Philippines,PHL,1975,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,0
